,filename,text_length,lexical_density,average_sentence_length,average_word_length,oov_word_counts,reading_ease,punctuation_count,type_token_ratio,asian_context_feature,asian_imp_word,non_asian_imp_word,noun_counts,verb_counts,adjective_counts,target_region
235,196392,84,0.6547619047619048,16.8,5.226190476190476,4,40.725857142857166,9,0.58,0,1,0,29,14,5,0
236,196649,68,0.5441176470588235,17.0,5.8088235294117645,3,73.87705882352942,10,0.5,0,1,0,13,12,8,0
237,197540,42,0.5476190476190477,42.0,3.5476190476190474,1,51.40500000000003,5,0.32,0,1,1,6,13,1,0
238,197620,2,1.0,2.0,38.0,0,204.805,0,0.01,0,0,0,2,0,0,0
239,198031,110,0.5272727272727272,15.714285714285714,3.9909090909090907,6,70.90681818181821,15,0.75,1,0,0,23,21,7,0
240,198134,18,0.6666666666666666,9.0,3.388888888888889,2,84.90000000000003,3,0.18,0,0,0,6,4,2,0
241,198137,31,0.5806451612903226,10.333333333333334,3.903225806451613,2,70.81118279569893,7,0.26,0,0,0,8,6,3,0
242,198138,68,0.5588235294117647,22.666666666666668,3.8088235294117645,4,63.14892156862747,12,0.48,0,0,1,15,9,7,0
243,198143,55,0.5636363636363636,55.0,4.254545454545455,4,21.80272727272728,7,0.42,0,0,0,16,8,6,0
244,198649,109,0.5963302752293578,109.0,4.587155963302752,4,-36.52110091743117,5,0.69,0,0,1,28,16,15,0
245,198825,27,0.6666666666666666,27.0,3.5555555555555554,1,76.03,2,0.21,0,0,0,6,7,4,0
246,198879,30,0.5666666666666667,15.0,4.133333333333334,2,84.45000000000003,2,0.24,0,1,0,6,5,3,0
247,199248,4,1.0,4.0,9.5,4,202.775,0,0.04,0,0,0,3,0,1,0
248,200161,320,0.546875,21.333333333333332,4.25625,13,63.304791666666674,38,0.68,0,1,1,77,52,24,0
249,20028,6,0.8333333333333334,6.0,4.666666666666667,0,59.745000000000005,1,0.06,0,1,0,3,2,0,0
250,20031,177,0.5706214689265536,16.09090909090909,4.096045197740113,11,71.48916795069337,19,0.67,1,1,0,35,34,20,0
251,200692,243,0.551440329218107,34.714285714285715,4.292181069958848,13,51.14074074074078,12,0.7,0,1,0,64,42,10,0
252,201197,58,0.6206896551724138,29.0,4.379310344827586,1,47.582758620689674,5,0.44,1,0,0,15,11,9,0
253,20140,126,0.5873015873015873,25.2,4.277777777777778,8,48.98557142857143,31,0.76,0,0,0,30,23,17,1
254,201407,49,0.6326530612244898,16.333333333333332,4.081632653061225,3,71.12605442176874,5,0.35,0,0,0,13,4,8,0
255,201472,410,0.5682926829268292,82.0,4.412195121951219,22,-0.19987804878046234,30,0.7,0,1,0,87,85,38,0
256,201616,78,0.5897435897435898,13.0,6.243589743589744,2,75.41692307692311,13,0.55,0,1,0,19,16,9,0
257,202217,82,0.5975609756097561,27.333333333333332,3.9878048780487805,1,62.508739837398394,9,0.54,0,0,0,12,20,10,0
258,202505,57,0.5789473684210527,7.125,4.052631578947368,0,85.31891447368423,13,0.45,1,1,0,13,12,4,0
259,202774,168,0.5892857142857143,15.272727272727273,4.279761904761905,8,64.93675324675327,24,0.79,0,1,1,43,31,10,0
260,202871,145,0.6482758620689655,145.0,4.586206896551724,4,-75.1165517241379,8,0.77,1,1,0,37,28,17,0
261,202880,66,0.7424242424242424,22.0,4.0,1,66.57772727272727,6,0.51,0,1,1,17,13,11,0
262,20329,362,0.5441988950276243,25.857142857142858,4.0911602209944755,13,57.66292817679559,32,0.66,0,1,0,72,79,21,1
263,204000,210,0.5380952380952381,70.0,4.214285714285714,5,9.690714285714321,14,0.74,0,1,1,46,37,16,0
264,204140,43,0.6511627906976745,14.333333333333334,4.255813953488372,10,52.59829457364344,5,0.39,0,0,0,16,8,4,0
265,204278,35,0.6285714285714286,35.0,3.6285714285714286,1,62.53857142857143,4,0.31,0,0,1,6,7,3,0
266,205651,30,0.7333333333333333,30.0,4.9,5,32.565000000000026,0,0.26,0,1,0,7,6,5,0
267,205829,26,0.7307692307692307,26.0,3.576923076923077,1,73.06807692307696,4,0.21,0,0,0,12,5,1,0
268,20654,84,0.6428571428571429,21.0,4.2976190476190474,4,63.65571428571431,11,0.59,0,0,1,22,19,7,1
269,20687,251,0.5617529880478087,17.928571428571427,4.0239043824701195,8,78.42156374501995,36,0.73,0,1,1,43,56,18,1
270,20700,126,0.5793650793650794,126.0,4.333333333333333,7,-50.64071428571427,10,0.66,0,1,0,25,28,12,1
271,20736,57,0.6491228070175439,28.5,4.2631578947368425,1,54.71802631578947,10,0.43,0,1,0,19,15,0,0
272,207405,51,0.6862745098039216,12.75,4.588235294117647,7,51.23492647058825,4,0.43,0,1,0,16,8,6,0
273,210024,58,0.603448275862069,58.0,4.431034482758621,2,19.606379310344835,4,0.46,0,1,0,8,15,5,0
274,21067,81,0.5679012345679012,81.0,3.8395061728395063,8,13.90888888888891,2,0.56,0,1,0,16,21,4,0
275,210746,102,0.5098039215686274,20.4,3.9411764705882355,7,80.79370588235297,16,0.67,0,0,0,15,22,6,0
276,211006,88,0.5909090909090909,88.0,3.75,0,11.765000000000015,7,0.5,0,1,0,12,20,7,0
277,211112,6,0.5,6.0,3.3333333333333335,1,87.94500000000002,0,0.05,0,0,0,2,1,0,0
278,211444,8,0.625,8.0,5.0,0,29.515000000000015,1,0.08,0,0,0,1,3,1,0
279,212109,38,0.631578947368421,19.0,4.394736842105263,3,56.19736842105266,4,0.32,0,0,0,12,8,3,0
280,212731,69,0.5652173913043478,17.25,3.6666666666666665,1,86.33494565217393,10,0.55,0,0,1,17,12,4,1
281,212783,114,0.5877192982456141,12.666666666666666,4.517543859649122,9,60.39938596491231,16,0.8,1,1,0,32,14,11,1
282,212869,140,0.6142857142857143,28.0,4.385714285714286,6,50.3064285714286,12,0.66,0,1,1,30,34,10,0
283,213055,31,0.6774193548387096,31.0,3.7419354838709675,3,58.021612903225815,4,0.26,0,0,0,10,6,4,0
284,213105,25,0.6,25.0,4.28,1,52.86800000000002,2,0.22,0,0,0,5,8,1,1
285,213415,47,0.6808510638297872,11.75,4.191489361702128,1,70.70875000000001,4,0.36,0,1,1,8,13,4,1
286,213661,74,0.6891891891891891,9.25,3.108108108108108,2,115.13273648648651,16,0.37,0,1,0,15,21,5,0
287,213875,143,0.5734265734265734,14.3,4.2027972027972025,10,78.14008041958044,14,0.66,0,1,0,26,40,6,0
288,214769,79,0.6075949367088608,26.333333333333332,3.6962025316455698,5,74.08894514767935,7,0.59,0,1,1,18,16,7,0
289,214771,90,0.6555555555555556,90.0,4.666666666666667,3,-20.81499999999997,5,0.6,0,1,0,21,14,17,0
290,214836,82,0.5487804878048781,82.0,4.597560975609756,3,-9.48524390243901,8,0.59,0,0,0,21,10,11,0
291,215493,142,0.6197183098591549,23.666666666666668,4.21830985915493,4,54.12600938967137,18,0.8,0,0,0,38,25,16,0
292,215556,185,0.5891891891891892,14.23076923076923,4.681081081081081,6,55.658877338877375,30,0.75,1,1,0,48,31,15,0
293,21619,184,0.5706521739130435,8.0,3.489130434782609,9,97.10304347826089,28,0.73,0,1,1,35,39,9,0
294,21643,915,0.5759562841530055,61.0,4.255737704918033,25,27.127213114754113,79,0.71,0,1,1,153,219,61,0
295,21648,18,0.6111111111111112,9.0,3.7222222222222223,0,80.20000000000003,4,0.13,1,0,0,4,5,1,0
296,216593,32,0.78125,16.0,3.875,1,55.763750000000016,6,0.22,0,0,0,11,10,4,0
297,216612,23,0.5217391304347826,23.0,3.6956521739130435,2,84.17695652173914,1,0.18,0,0,0,4,3,1,0
298,21685,51,0.5882352941176471,8.5,3.3529411764705883,1,97.01926470588238,7,0.37,0,1,1,5,13,4,0
299,21719,3,1.0,3.0,12.0,0,203.79000000000002,0,0.03,0,0,0,2,0,1,0
300,217532,8,0.875,8.0,4.625,2,82.39000000000001,0,0.08,0,0,0,4,2,1,1
301,217969,61,0.5901639344262295,8.714285714285714,3.80327868852459,3,84.2654098360656,9,0.44,0,0,1,9,15,4,0
302,21847,24,0.75,24.0,4.166666666666667,2,41.47500000000002,6,0.18,0,0,0,12,4,1,0
303,219167,49,0.6122448979591837,49.0,4.3061224489795915,4,31.063265306122474,4,0.41,0,0,0,11,10,4,0
304,21920,95,0.5263157894736842,13.571428571428571,3.6526315789473682,2,84.41578947368421,10,0.66,0,1,0,19,20,5,0
305,219318,243,0.6337448559670782,17.357142857142858,5.226337448559671,22,48.56564814814817,35,0.88,0,1,0,72,43,23,0
306,219333,69,0.5362318840579711,13.8,4.971014492753623,4,50.60191304347828,5,0.51,1,1,0,16,11,6,0
307,219613,49,0.4897959183673469,49.0,3.5306122448979593,0,60.414285714285754,3,0.39,1,0,0,5,11,5,0
308,219733,134,0.6343283582089553,33.5,4.2835820895522385,7,50.351902985074645,16,0.77,0,1,1,25,36,10,0
309,219779,178,0.5898876404494382,12.714285714285714,3.893258426966292,7,84.61539325842698,22,0.8,0,1,1,29,40,12,1
310,219993,233,0.5536480686695279,38.833333333333336,4.274678111587983,18,39.61144134477827,33,0.81,0,1,0,41,55,20,0
311,220091,163,0.5644171779141104,27.166666666666668,4.644171779141105,9,38.606845603272006,14,0.7,0,1,0,47,24,14,0
312,220225,5,0.6,5.0,3.6,0,100.24000000000002,0,0.05,0,0,0,1,2,0,0
313,220790,167,0.5508982035928144,27.833333333333332,4.748502994011976,8,36.23326846307387,18,0.82,1,1,1,43,30,12,0
314,220800,136,0.5955882352941176,10.461538461538462,3.875,6,82.37977375565612,17,0.79,0,0,0,34,26,9,1
315,220907,59,0.7457627118644068,59.0,5.186440677966102,8,-9.344915254237264,4,0.5,1,0,0,16,16,8,1
316,221202,7,0.42857142857142855,7.0,2.4285714285714284,0,103.04428571428575,1,0.05,0,0,0,0,2,1,0
317,221270,17,0.5882352941176471,17.0,3.588235294117647,1,85.07411764705884,1,0.14,0,0,1,4,2,4,0
318,221660,366,0.5273224043715847,21.529411764705884,4.092896174863388,17,73.8006798457088,40,0.82,0,1,0,69,65,26,0
319,222033,19,0.631578947368421,19.0,3.473684210526316,0,80.68684210526318,2,0.15,0,1,0,3,5,1,0
320,222142,203,0.6650246305418719,25.375,5.211822660098522,15,32.300064655172434,15,0.65,0,0,1,74,39,6,0
321,222343,20,0.8,10.0,5.3,2,40.17500000000001,5,0.13,0,1,0,6,4,5,1
322,223202,72,0.4583333333333333,72.0,3.7222222222222223,4,28.004999999999995,1,0.45,0,1,0,11,18,3,0
323,223248,4,0.75,4.0,4.0,0,118.17500000000001,1,0.04,0,0,0,1,1,0,0
324,223459,139,0.5971223021582733,17.375,4.107913669064748,6,72.34182104316547,14,0.76,0,1,0,23,33,15,0
325,223492,450,0.56,18.0,4.82,15,52.265000000000015,46,0.66,1,1,0,99,88,38,0
326,22378,51,0.6078431372549019,10.2,3.8627450980392157,1,82.02317647058824,9,0.43,0,0,0,12,12,2,0
327,224545,81,0.6172839506172839,10.125,4.209876543209877,6,85.84701388888891,10,0.58,0,1,1,21,14,8,1
328,224639,19,0.6842105263157895,19.0,4.105263157894737,0,71.78157894736843,2,0.15,0,0,0,4,5,2,0
329,22568,102,0.6372549019607843,51.0,4.696078431372549,3,18.21705882352944,6,0.74,0,0,0,22,21,15,0
330,225884,18,0.6666666666666666,18.0,3.888888888888889,1,71.06500000000001,4,0.16,0,1,0,4,5,1,0
331,22615,48,0.6666666666666666,16.0,5.791666666666667,2,39.02000000000001,13,0.33,0,0,0,19,9,2,1
332,226521,138,0.5507246376811594,46.0,3.9347826086956523,5,57.7667391304348,13,0.68,0,0,0,32,20,10,0
333,226582,542,0.5498154981549815,31.88235294117647,3.677121771217712,28,68.33419036249188,75,0.77,0,1,0,120,107,34,0
334,226644,172,0.622093023255814,11.466666666666667,4.127906976744186,5,73.21493798449615,24,0.68,0,1,1,58,32,12,0
335,226953,44,0.7045454545454546,44.0,4.409090909090909,4,23.738636363636374,4,0.35,0,0,0,10,7,9,0
336,227270,20,0.6,10.0,3.65,1,82.47500000000001,1,0.15,0,0,0,6,5,1,0
337,227322,10,0.5,10.0,3.1,0,112.08500000000001,2,0.1,0,0,0,1,3,1,0
338,22779,103,0.5436893203883495,14.714285714285714,4.368932038834951,3,68.69611650485439,9,0.71,0,1,1,17,23,7,0
339,228023,30,0.7333333333333333,30.0,3.8333333333333335,1,69.22500000000004,5,0.26,0,0,0,6,9,5,0
340,228112,28,0.6071428571428571,7.0,4.964285714285714,5,48.65857142857146,4,0.25,0,0,0,11,5,0,0
341,228474,157,0.5605095541401274,17.444444444444443,4.286624203821656,5,71.6588251946214,21,0.76,0,1,1,35,30,12,0
342,229060,71,0.6197183098591549,71.0,4.323943661971831,6,9.657323943661993,3,0.6,0,0,1,16,14,5,0
343,229126,79,0.6075949367088608,19.75,4.89873417721519,4,47.573560126582294,7,0.64,0,1,0,20,12,10,0
344,229769,93,0.6881720430107527,6.2,4.075268817204301,6,81.37425806451613,25,0.74,1,1,1,33,17,7,1
345,229927,471,0.6072186836518046,22.428571428571427,4.8195329087048835,21,49.35662420382167,49,0.69,0,1,0,124,79,42,0
346,232896,410,0.5414634146341464,24.11764705882353,4.717073170731707,38,49.05900286944049,22,0.69,1,1,0,105,77,29,0
347,233219,64,0.578125,32.0,3.515625,5,67.28312500000003,6,0.48,0,0,0,10,18,4,0
348,233290,54,0.5925925925925926,13.5,4.2407407407407405,2,67.79916666666671,6,0.4,0,0,0,15,7,7,0
349,233401,428,0.5934579439252337,15.285714285714286,4.759345794392523,33,54.33915887850472,46,0.76,0,1,0,122,76,34,1
350,23364,89,0.6404494382022472,44.5,4.247191011235955,2,39.99558988764048,10,0.66,0,0,1,22,16,11,1
351,233838,61,0.5901639344262295,15.25,4.229508196721311,5,73.47100409836068,5,0.49,0,0,0,19,11,3,1
352,234080,49,0.5714285714285714,24.5,3.938775510204082,1,57.65729591836735,4,0.38,0,1,1,11,9,4,0
353,234256,21,0.6190476190476191,10.5,4.333333333333333,0,71.29178571428572,3,0.2,0,0,0,6,4,1,0
354,23465,181,0.6574585635359116,22.625,4.475138121546961,6,56.73692334254147,42,0.85,0,1,0,44,46,13,1
355,235058,78,0.5128205128205128,15.6,4.576923076923077,3,45.662538461538475,17,0.47,0,1,0,23,7,6,0
356,235121,29,0.6896551724137931,29.0,4.344827586206897,3,66.5448275862069,0,0.24,0,0,0,4,9,4,1
357,23520,70,0.5714285714285714,10.0,4.257142857142857,5,86.70500000000001,11,0.53,0,0,0,18,13,5,0
358,235265,28,0.6428571428571429,28.0,4.285714285714286,4,42.4507142857143,1,0.23,0,1,0,5,9,2,1
359,23537,46,0.6086956521739131,46.0,4.717391304347826,4,16.69282608695653,3,0.35,1,1,0,9,12,3,0
360,235724,40,0.65,20.0,3.4,2,74.44000000000004,2,0.33,0,1,0,10,7,4,1
361,236395,57,0.5964912280701754,19.0,4.192982456140351,1,70.29736842105264,3,0.46,0,0,0,12,11,4,0
362,236832,127,0.4409448818897638,21.166666666666668,3.393700787401575,3,82.09886482939635,9,0.57,0,1,0,23,21,3,0
363,237252,65,0.46153846153846156,13.0,3.6615384615384614,3,84.31076923076925,12,0.45,0,0,1,11,13,4,0
364,237460,19,0.7894736842105263,19.0,3.8421052631578947,0,71.78157894736843,4,0.13,0,0,0,5,5,2,0
365,237700,41,0.6829268292682927,10.25,4.073170731707317,3,72.62637195121953,5,0.33,0,1,0,7,11,5,1
366,238243,78,0.5384615384615384,19.5,3.4615384615384617,4,81.83480769230772,8,0.57,0,1,0,13,22,3,0
367,23940,54,0.5,54.0,3.9814814814814814,1,29.825000000000017,10,0.45,0,1,0,9,13,3,0
368,23988,65,0.676923076923077,21.666666666666668,3.7384615384615385,1,72.91102564102565,7,0.49,0,0,1,18,13,10,0
369,240204,311,0.5562700964630225,22.214285714285715,4.276527331189711,14,62.69200160771706,32,0.72,0,1,0,72,41,38,0
370,240487,1,1.0,1.0,66.0,0,205.82000000000002,0,0.01,0,0,0,1,0,0,0
371,240937,105,0.6,105.0,5.180952380952381,5,-63.29999999999998,7,0.67,0,0,0,37,18,5,0
372,241479,88,0.4431818181818182,44.0,3.4545454545454546,3,62.19318181818183,6,0.5,0,1,0,18,18,3,0
373,241500,133,0.5714285714285714,13.3,3.6390977443609023,2,85.83625187969925,14,0.72,0,0,1,22,32,9,0
374,241510,83,0.7710843373493976,83.0,5.120481927710843,23,-52.72566265060239,11,0.63,0,1,0,42,10,8,0
375,241545,27,0.6666666666666666,27.0,4.148148148148148,3,57.23000000000002,2,0.2,0,0,0,8,6,1,0
376,241922,218,0.5596330275229358,24.22222222222222,4.36697247706422,8,49.140270132517855,20,0.71,0,1,1,54,41,18,0
377,242045,62,0.6129032258064516,31.0,3.967741935483871,6,60.750645161290336,8,0.49,1,0,0,11,13,6,0
378,242076,113,0.6991150442477876,11.3,3.769911504424779,7,89.80266814159293,33,0.63,1,0,0,44,18,16,1
379,242551,148,0.5743243243243243,148.0,4.445945945945946,13,-72.57148648648646,9,0.76,0,1,1,29,34,12,0
380,243572,55,0.5636363636363636,27.5,6.381818181818182,5,40.486136363636376,5,0.42,0,0,0,18,8,4,0
381,24370,140,0.6214285714285714,46.666666666666664,4.75,1,26.52547619047624,11,0.74,1,1,0,21,37,14,0
382,243708,371,0.568733153638814,19.526315789473685,4.339622641509434,19,60.22980564619097,37,0.72,0,1,1,77,76,31,0
383,244087,386,0.6062176165803109,20.31578947368421,4.466321243523316,22,54.711883010635404,44,0.82,0,1,0,126,62,35,0
384,244096,103,0.5728155339805825,25.75,4.825242718446602,7,-0.00027912621357017997,6,0.66,0,1,0,24,20,11,0
385,244558,72,0.5833333333333334,8.0,3.9027777777777777,4,76.51500000000001,15,0.52,0,0,1,19,12,6,0
386,245191,414,0.5483091787439613,19.714285714285715,4.028985507246377,24,70.14239130434785,32,0.78,1,1,1,58,91,31,0
387,245293,223,0.5829596412556054,15.928571428571429,4.192825112107624,8,64.71593049327356,26,0.73,0,1,1,44,34,28,0
388,245348,76,0.4868421052631579,25.333333333333332,3.3815789473684212,2,90.95587719298246,6,0.53,0,0,1,16,10,5,0
389,246297,145,0.6,6.590909090909091,4.041379310344827,8,77.62108934169281,35,0.8,0,1,0,37,35,9,0
390,246656,78,0.5897435897435898,39.0,3.858974358974359,2,53.36538461538461,9,0.54,0,0,1,17,12,9,1
391,247040,184,0.5543478260869565,30.666666666666668,5.548913043478261,12,17.543115942029004,19,0.72,0,1,1,67,20,11,0
392,247264,78,0.6282051282051282,78.0,3.782051282051282,5,17.034230769230803,6,0.55,0,0,0,16,23,1,0
393,247327,3,1.0,3.0,8.666666666666666,3,203.79000000000002,0,0.03,0,0,0,2,0,1,0
394,247738,48,0.6041666666666666,12.0,4.083333333333333,2,76.56750000000001,6,0.39,0,1,0,10,13,5,0
395,248228,26,0.6923076923076923,13.0,3.6538461538461537,2,92.77076923076925,3,0.2,0,0,0,8,6,3,0
396,24866,71,0.5352112676056338,14.2,4.140845070422535,4,79.22481690140846,11,0.58,1,1,0,14,15,3,0
397,249631,128,0.6796875,128.0,4.8828125,56,-115.41781249999997,5,0.77,0,0,0,64,8,15,0
398,249819,141,0.6312056737588653,17.625,4.290780141843972,11,59.94562500000001,23,0.8,0,1,1,33,30,20,0
399,249897,103,0.6601941747572816,7.357142857142857,4.135922330097087,7,69.59274271844663,15,0.62,0,1,0,29,23,10,0
400,249919,55,0.5818181818181818,18.333333333333332,4.0,2,74.40121212121215,4,0.46,0,0,1,14,10,2,1
401,250296,97,0.6391752577319587,48.5,3.8556701030927836,5,52.94770618556703,4,0.6,0,1,0,16,26,11,0
402,250474,46,0.6304347826086957,46.0,4.195652173913044,1,36.92326086956524,0,0.37,0,0,0,10,8,7,0
403,250548,106,0.8301886792452831,106.0,4.867924528301887,47,-92.30216981132072,0,0.8,0,1,0,48,23,11,0
404,250582,44,0.6136363636363636,22.0,4.204545454545454,3,61.45045454545455,2,0.36,0,0,0,9,10,6,0
405,25148,34,0.5588235294117647,34.0,3.9411764705882355,1,67.81911764705885,4,0.3,0,0,0,7,6,2,1
406,251782,20,0.9,20.0,4.55,10,21.565000000000026,5,0.19,0,0,0,13,1,4,0
407,251867,93,0.6236559139784946,46.5,4.548387096774194,6,22.276209677419388,2,0.77,1,1,0,25,21,8,1
408,252471,97,0.5257731958762887,32.333333333333336,3.88659793814433,2,70.2290378006873,18,0.66,0,0,1,19,16,5,0
409,25265,88,0.6022727272727273,22.0,4.863636363636363,9,44.1459090909091,7,0.61,0,0,0,36,14,5,0
410,252711,2,1.0,2.0,6.0,1,35.60500000000002,0,0.02,0,0,0,2,0,0,0
411,253096,109,0.6422018348623854,36.333333333333336,4.715596330275229,10,31.802538226299703,15,0.82,0,1,1,30,22,11,0
412,253166,5,0.6,5.0,3.6,0,117.16000000000003,1,0.03,0,1,0,1,0,2,0
413,253195,26,0.5769230769230769,13.0,4.269230769230769,4,53.72461538461542,7,0.23,0,0,1,10,4,2,0
414,25366,131,0.5877862595419847,10.916666666666666,4.244274809160306,3,80.15611005089062,26,0.72,0,1,1,27,34,6,0
415,254618,7,0.7142857142857143,7.0,4.428571428571429,0,78.87285714285717,1,0.07,0,0,0,2,3,0,0
416,254749,46,0.6739130434782609,11.5,4.086956521739131,9,66.42336956521743,4,0.38,0,0,1,13,11,6,0
417,254754,52,0.6538461538461539,26.0,4.3076923076923075,3,60.05269230769234,6,0.36,0,0,1,12,12,8,0
418,255113,31,0.6129032258064516,6.2,4.548387096774194,1,61.36135483870967,5,0.28,0,0,0,10,7,2,0
419,255301,23,0.7391304347826086,11.5,5.217391304347826,3,48.032065217391334,4,0.22,0,0,0,8,6,2,1
420,255468,435,0.5632183908045977,33.46153846153846,4.751724137931035,17,33.427400530504,44,0.63,0,1,1,102,75,36,0
421,255605,139,0.6402877697841727,19.857142857142858,3.971223021582734,10,71.03971223021584,17,0.7,0,0,0,27,41,13,0
422,25648,127,0.5196850393700787,31.75,3.858267716535433,5,65.36150590551183,11,0.72,0,1,1,17,27,12,0
423,256497,107,0.5327102803738317,35.666666666666664,3.8598130841121496,5,62.313707165109065,7,0.7,0,1,0,18,24,8,1
424,25688,13,0.7692307692307693,13.0,5.230769230769231,1,24.440000000000026,4,0.12,0,0,0,6,4,0,1
425,257299,3,1.0,3.0,5.333333333333333,1,147.39000000000004,0,0.03,0,0,0,2,0,1,0
426,257791,47,0.574468085106383,11.75,3.8297872340425534,3,79.70875000000001,7,0.36,0,1,0,7,15,2,0
427,258313,52,0.5576923076923077,13.0,3.9615384615384617,2,73.24769230769233,6,0.36,0,0,1,15,8,3,0
428,258521,57,0.6140350877192983,28.5,3.8947368421052633,2,62.13907894736842,7,0.4,0,0,1,12,16,5,0
429,258541,72,0.6111111111111112,72.0,4.166666666666667,5,8.030000000000001,5,0.51,0,1,0,13,19,7,0
430,258602,308,0.6233766233766234,308.0,5.1980519480519485,19,-248.06681818181812,30,0.75,0,0,1,90,50,34,0
431,259439,9,0.7777777777777778,9.0,5.333333333333333,0,56.70000000000002,0,0.07,0,0,0,5,1,1,0
432,259472,54,0.6481481481481481,54.0,3.8333333333333335,1,50.19166666666668,8,0.43,0,0,0,16,11,4,0
433,259679,290,0.6413793103448275,13.181818181818182,4.703448275862069,13,64.22166144200628,42,0.72,1,1,0,79,56,38,0
434,260462,40,0.55,8.0,3.525,0,107.77000000000001,12,0.3,0,0,0,12,6,4,0
435,260973,62,0.5645161290322581,31.0,4.467741935483871,2,55.292580645161294,7,0.36,0,0,0,22,12,1,0
436,26125,122,0.5819672131147541,11.090909090909092,3.9262295081967213,3,80.46625186289123,20,0.72,0,1,0,32,23,9,0
437,262772,31,0.6451612903225806,31.0,3.4838709677419355,2,88.0409677419355,3,0.27,0,0,0,7,7,5,0
438,263249,19,0.631578947368421,19.0,3.6315789473684212,0,62.87631578947371,4,0.15,0,1,1,5,2,3,0
439,263451,41,0.6829268292682927,41.0,4.195121951219512,1,47.60536585365858,3,0.3,0,1,0,7,9,4,0
440,263918,54,0.6851851851851852,54.0,4.407407407407407,6,26.69166666666669,5,0.4,0,1,1,14,13,4,0
441,264055,57,0.5263157894736842,11.4,3.824561403508772,3,76.52715789473686,8,0.43,0,0,0,12,12,5,0
442,264110,168,0.6845238095238095,16.8,4.6726190476190474,41,47.27228571428574,29,0.8,0,1,0,75,23,15,0
443,264393,74,0.6351351351351351,24.666666666666668,4.148648648648648,3,65.18752252252256,10,0.51,1,1,1,13,19,11,0
444,264471,92,0.6195652173913043,23.0,4.423913043478261,10,65.78565217391306,7,0.67,0,0,1,21,22,8,0
445,264852,40,0.65,40.0,4.5,0,24.53000000000003,4,0.31,1,0,1,12,6,6,0
446,264895,74,0.6486486486486487,37.0,4.445945945945946,1,40.09351351351353,5,0.62,0,1,1,12,19,6,0
447,265099,36,0.6388888888888888,36.0,4.138888888888889,3,52.79500000000003,3,0.31,0,0,0,7,10,2,0
448,265756,14,0.5714285714285714,14.0,4.214285714285714,0,83.85357142857143,3,0.13,0,0,0,5,2,1,0
449,26602,73,0.5616438356164384,24.333333333333332,4.082191780821918,0,66.24625570776259,8,0.5,1,1,0,19,14,6,1
450,266095,95,0.5894736842105263,31.666666666666668,3.8,5,66.93964912280703,6,0.67,0,1,1,30,17,7,0
451,266589,187,0.5721925133689839,17.0,4.235294117647059,2,67.43026737967917,27,0.66,0,1,1,34,31,21,0
452,26694,36,0.6944444444444444,36.0,5.083333333333333,0,38.69500000000002,4,0.29,0,0,0,6,14,3,1
453,26780,90,0.5888888888888889,9.0,4.022222222222222,4,75.50000000000003,16,0.67,1,1,1,22,19,5,1
454,26834,75,0.72,7.5,3.64,5,78.5265,19,0.56,0,1,1,21,17,7,1
455,26855,41,0.5609756097560976,10.25,3.5365853658536586,2,91.1971036585366,5,0.29,1,1,0,9,11,1,1
456,268795,83,0.5180722891566265,16.6,4.096385542168675,5,72.76913253012052,8,0.46,0,0,0,19,17,6,1
457,268988,153,0.6078431372549019,12.75,4.8431372549019605,7,51.23492647058825,19,0.68,0,1,0,42,26,18,0
458,269869,179,0.5865921787709497,12.785714285714286,3.983240223463687,9,73.33794692737433,18,0.74,0,1,0,39,30,21,0
459,270131,66,0.5909090909090909,13.2,4.03030303030303,1,78.07336363636367,10,0.47,0,1,0,11,15,7,0
460,270546,95,0.6631578947368421,31.666666666666668,4.410526315789474,4,41.11438596491229,19,0.6,1,1,0,25,20,9,0
461,27175,30,0.7,30.0,4.366666666666666,1,38.20500000000004,4,0.26,1,0,0,6,9,3,1
462,272252,33,0.696969696969697,16.5,4.424242424242424,1,49.087500000000006,3,0.29,0,1,0,10,9,3,0
463,272935,75,0.5333333333333333,25.0,4.826666666666667,8,40.46000000000001,9,0.58,0,1,1,25,8,3,0
464,272946,60,0.5,30.0,3.433333333333333,0,72.04500000000002,6,0.41,0,0,0,6,13,5,0
465,273443,64,0.609375,32.0,4.421875,2,47.45500000000003,9,0.48,0,0,1,16,13,7,0
466,273772,63,0.5555555555555556,21.0,4.190476190476191,6,67.34857142857145,6,0.5,0,1,0,14,13,5,0
467,274140,117,0.5641025641025641,29.25,3.9316239316239314,4,67.23855769230771,5,0.65,0,0,1,30,25,8,1
468,274358,89,0.4943820224719101,9.88888888888889,3.6741573033707864,3,89.38429463171038,11,0.61,0,1,0,7,22,5,0
469,27533,148,0.6081081081081081,24.666666666666668,4.608108108108108,11,46.324009009009046,15,0.79,0,0,1,40,27,15,1
470,275740,891,0.5409652076318743,52.411764705882355,3.9753086419753085,32,39.792614379084995,66,0.7,1,1,1,127,209,67,0
471,27614,13,0.6153846153846154,13.0,4.153846153846154,0,43.963076923076954,1,0.12,0,0,1,5,2,1,1
472,277682,127,0.48031496062992124,31.75,3.7559055118110236,5,70.69063976377954,6,0.59,0,1,0,29,25,4,0
473,277914,205,0.5463414634146342,25.625,4.229268292682927,11,57.4334298780488,14,0.77,1,1,0,38,50,13,0
